Source,Target
 Coriander , Smoked Paprika 
 Coriander , Cinnamon 
 Coriander , Chili Powder 
 Coriander , Cocoa 
 Coriander , Dried Oregano 
 Coriander , Diced Tomatoes 
 Coriander , Water 
 Coriander , Carrots 
 Coriander , Brown Lentils 
 Coriander , Sea Salt 
 Coriander , Squash 
 Coriander , Cashews 
 Coriander , Apple Cider Vinegar 
 Smoked Paprika , Cinnamon 
 Smoked Paprika , Chili Powder 
 Smoked Paprika , Cocoa 
 Smoked Paprika , Dried Oregano 
 Smoked Paprika , Diced Tomatoes 
 Smoked Paprika , Water 
 Smoked Paprika , Carrots 
 Smoked Paprika , Brown Lentils 
 Smoked Paprika , Sea Salt 
 Smoked Paprika , Squash 
 Smoked Paprika , Cashews 
 Smoked Paprika , Apple Cider Vinegar 
 Cinnamon , Chili Powder 
 Cinnamon , Cocoa 
 Cinnamon , Dried Oregano 
 Cinnamon , Diced Tomatoes 
 Cinnamon , Water 
 Cinnamon , Carrots 
 Cinnamon , Brown Lentils 
 Cinnamon , Sea Salt 
 Cinnamon , Squash 
 Cinnamon , Cashews 
 Cinnamon , Apple Cider Vinegar 
 Chili Powder , Cocoa 
 Chili Powder , Dried Oregano 
 Chili Powder , Diced Tomatoes 
 Chili Powder , Water 
 Chili Powder , Carrots 
 Chili Powder , Brown Lentils 
 Chili Powder , Sea Salt 
 Chili Powder , Squash 
 Chili Powder , Cashews 
 Chili Powder , Apple Cider Vinegar 
 Cocoa , Dried Oregano 
 Cocoa , Diced Tomatoes 
 Cocoa , Water 
 Cocoa , Carrots 
 Cocoa , Brown Lentils 
 Cocoa , Sea Salt 
 Cocoa , Squash 
 Cocoa , Cashews 
 Cocoa , Apple Cider Vinegar 
 Dried Oregano , Diced Tomatoes 
 Dried Oregano , Water 
 Dried Oregano , Carrots 
 Dried Oregano , Brown Lentils 
 Dried Oregano , Sea Salt 
 Dried Oregano , Squash 
 Dried Oregano , Cashews 
 Dried Oregano , Apple Cider Vinegar 
 Diced Tomatoes , Water 
 Diced Tomatoes , Carrots 
 Diced Tomatoes , Brown Lentils 
 Diced Tomatoes , Sea Salt 
 Diced Tomatoes , Squash 
 Diced Tomatoes , Cashews 
 Diced Tomatoes , Apple Cider Vinegar 
 Water , Carrots 
 Water , Brown Lentils 
 Water , Sea Salt 
 Water , Squash 
 Water , Cashews 
 Water , Apple Cider Vinegar 
 Carrots , Brown Lentils 
 Carrots , Sea Salt 
 Carrots , Squash 
 Carrots , Cashews 
 Carrots , Apple Cider Vinegar 
 Brown Lentils , Sea Salt 
 Brown Lentils , Squash 
 Brown Lentils , Cashews 
 Brown Lentils , Apple Cider Vinegar 
 Sea Salt , Squash 
 Sea Salt , Cashews 
 Sea Salt , Apple Cider Vinegar 
 Squash , Cashews 
 Squash , Apple Cider Vinegar 
 Cashews , Apple Cider Vinegar 
Small Potatoes , Harissa Spice 
Small Potatoes , olive oil 
Small Potatoes , Lemon 
Small Potatoes , Spring onions 
Small Potatoes , Rocket 
Small Potatoes , Feta 
Small Potatoes , Mint 
Small Potatoes , Pine nuts 
Small Potatoes , Salt 
Small Potatoes , Pepper 
 Harissa Spice , olive oil 
 Harissa Spice , Lemon 
 Harissa Spice , Spring onions 
 Harissa Spice , Rocket 
 Harissa Spice , Feta 
 Harissa Spice , Mint 
 Harissa Spice , Pine nuts 
 Harissa Spice , Salt 
 Harissa Spice , Pepper 
 olive oil , Lemon 
 olive oil , Spring onions 
 olive oil , Rocket 
 olive oil , Feta 
 olive oil , Mint 
 olive oil , Pine nuts 
 olive oil , Salt 
 olive oil , Pepper 
 Lemon , Spring onions 
 Lemon , Rocket 
 Lemon , Feta 
 Lemon , Mint 
 Lemon , Pine nuts 
 Lemon , Salt 
 Lemon , Pepper 
 Spring onions , Rocket 
 Spring onions , Feta 
 Spring onions , Mint 
 Spring onions , Pine nuts 
 Spring onions , Salt 
 Spring onions , Pepper 
 Rocket , Feta 
 Rocket , Mint 
 Rocket , Pine nuts 
 Rocket , Salt 
 Rocket , Pepper 
 Feta , Mint 
 Feta , Pine nuts 
 Feta , Salt 
 Feta , Pepper 
 Mint , Pine nuts 
 Mint , Salt 
 Mint , Pepper 
 Pine nuts , Salt 
 Pine nuts , Pepper 
 Salt , Pepper 
butter , onion 
butter , rice 
butter , white wine 
butter , vegetable stock 
butter , lemon 
butter , King Prawns 
butter , salmon 
butter , asparagus 
butter , black pepper 
butter , Parmesan 
 onion , rice 
 onion , white wine 
 onion , vegetable stock 
 onion , lemon 
 onion , King Prawns 
 onion , salmon 
 onion , asparagus 
 onion , black pepper 
 onion , Parmesan 
 rice , white wine 
 rice , vegetable stock 
 rice , lemon 
 rice , King Prawns 
 rice , salmon 
 rice , asparagus 
 rice , black pepper 
 rice , Parmesan 
 white wine , vegetable stock 
 white wine , lemon 
 white wine , King Prawns 
 white wine , salmon 
 white wine , asparagus 
 white wine , black pepper 
 white wine , Parmesan 
 vegetable stock , lemon 
 vegetable stock , King Prawns 
 vegetable stock , salmon 
 vegetable stock , asparagus 
 vegetable stock , black pepper 
 vegetable stock , Parmesan 
 lemon , King Prawns 
 lemon , salmon 
 lemon , asparagus 
 lemon , black pepper 
 lemon , Parmesan 
 King Prawns , salmon 
 King Prawns , asparagus 
 King Prawns , black pepper 
 King Prawns , Parmesan 
 salmon , asparagus 
 salmon , black pepper 
 salmon , Parmesan 
 asparagus , black pepper 
 asparagus , Parmesan 
 black pepper , Parmesan 
Mussels , Prawns 
Mussels , Saffron 
Mussels , Vermicelli 
Mussels , Olive Oil 
Mussels , Onions 
Mussels , Garlic 
Mussels , Paprika 
Mussels , Monkfish 
Mussels , Baby Squid 
Mussels , Fish Stock 
Mussels , Tomatoes 
Mussels , Lemon 
Mussels , Parsley 
 Prawns , Saffron 
 Prawns , Vermicelli 
 Prawns , Olive Oil 
 Prawns , Onions 
 Prawns , Garlic 
 Prawns , Paprika 
 Prawns , Monkfish 
 Prawns , Baby Squid 
 Prawns , Fish Stock 
 Prawns , Tomatoes 
 Prawns , Lemon 
 Prawns , Parsley 
 Saffron , Vermicelli 
 Saffron , Olive Oil 
 Saffron , Onions 
 Saffron , Garlic 
 Saffron , Paprika 
 Saffron , Monkfish 
 Saffron , Baby Squid 
 Saffron , Fish Stock 
 Saffron , Tomatoes 
 Saffron , Lemon 
 Saffron , Parsley 
 Vermicelli , Olive Oil 
 Vermicelli , Onions 
 Vermicelli , Garlic 
 Vermicelli , Paprika 
 Vermicelli , Monkfish 
 Vermicelli , Baby Squid 
 Vermicelli , Fish Stock 
 Vermicelli , Tomatoes 
 Vermicelli , Lemon 
 Vermicelli , Parsley 
 Olive Oil , Onions 
 Olive Oil , Garlic 
 Olive Oil , Paprika 
 Olive Oil , Monkfish 
 Olive Oil , Baby Squid 
 Olive Oil , Fish Stock 
 Olive Oil , Tomatoes 
 Olive Oil , Lemon 
 Olive Oil , Parsley 
 Onions , Garlic 
 Onions , Paprika 
 Onions , Monkfish 
 Onions , Baby Squid 
 Onions , Fish Stock 
 Onions , Tomatoes 
 Onions , Lemon 
 Onions , Parsley 
 Garlic , Paprika 
 Garlic , Monkfish 
 Garlic , Baby Squid 
 Garlic , Fish Stock 
 Garlic , Tomatoes 
 Garlic , Lemon 
 Garlic , Parsley 
 Paprika , Monkfish 
 Paprika , Baby Squid 
 Paprika , Fish Stock 
 Paprika , Tomatoes 
 Paprika , Lemon 
 Paprika , Parsley 
 Monkfish , Baby Squid 
 Monkfish , Fish Stock 
 Monkfish , Tomatoes 
 Monkfish , Lemon 
 Monkfish , Parsley 
 Baby Squid , Fish Stock 
 Baby Squid , Tomatoes 
 Baby Squid , Lemon 
 Baby Squid , Parsley 
 Fish Stock , Tomatoes 
 Fish Stock , Lemon 
 Fish Stock , Parsley 
 Tomatoes , Lemon 
 Tomatoes , Parsley 
 Lemon , Parsley 
Butternut Squash , Garlic 
Butternut Squash , Olive Oil 
Butternut Squash , Linguine Pasta 
Butternut Squash , Sage 
 Garlic , Olive Oil 
 Garlic , Linguine Pasta 
 Garlic , Sage 
 Olive Oil , Linguine Pasta 
 Olive Oil , Sage 
 Linguine Pasta , Sage 
Puff Pastry , Egg White 
Puff Pastry , Egg Yolks 
Puff Pastry , Vegetable Oil 
Puff Pastry , Beef 
Puff Pastry , Lamb Kidney 
Puff Pastry , Onions 
Puff Pastry , Plain Flour 
Puff Pastry , Beef Stock 
Puff Pastry , Salt 
Puff Pastry , Pepper 
Puff Pastry , Worcestershire Sauce 
 Egg White , Egg Yolks 
 Egg White , Vegetable Oil 
 Egg White , Beef 
 Egg White , Lamb Kidney 
 Egg White , Onions 
 Egg White , Plain Flour 
 Egg White , Beef Stock 
 Egg White , Salt 
 Egg White , Pepper 
 Egg White , Worcestershire Sauce 
 Egg Yolks , Vegetable Oil 
 Egg Yolks , Beef 
 Egg Yolks , Lamb Kidney 
 Egg Yolks , Onions 
 Egg Yolks , Plain Flour 
 Egg Yolks , Beef Stock 
 Egg Yolks , Salt 
 Egg Yolks , Pepper 
 Egg Yolks , Worcestershire Sauce 
 Vegetable Oil , Beef 
 Vegetable Oil , Lamb Kidney 
 Vegetable Oil , Onions 
 Vegetable Oil , Plain Flour 
 Vegetable Oil , Beef Stock 
 Vegetable Oil , Salt 
 Vegetable Oil , Pepper 
 Vegetable Oil , Worcestershire Sauce 
 Beef , Lamb Kidney 
 Beef , Onions 
 Beef , Plain Flour 
 Beef , Beef Stock 
 Beef , Salt 
 Beef , Pepper 
 Beef , Worcestershire Sauce 
 Lamb Kidney , Onions 
 Lamb Kidney , Plain Flour 
 Lamb Kidney , Beef Stock 
 Lamb Kidney , Salt 
 Lamb Kidney , Pepper 
 Lamb Kidney , Worcestershire Sauce 
 Onions , Plain Flour 
 Onions , Beef Stock 
 Onions , Salt 
 Onions , Pepper 
 Onions , Worcestershire Sauce 
 Plain Flour , Beef Stock 
 Plain Flour , Salt 
 Plain Flour , Pepper 
 Plain Flour , Worcestershire Sauce 
 Beef Stock , Salt 
 Beef Stock , Pepper 
 Beef Stock , Worcestershire Sauce 
 Salt , Pepper 
 Salt , Worcestershire Sauce 
 Pepper , Worcestershire Sauce 
Self-raising Flour , Salt 
Self-raising Flour , Suet 
Self-raising Flour , Currants 
Self-raising Flour , Caster Sugar 
Self-raising Flour , Lemon 
Self-raising Flour , Orange 
Self-raising Flour , Milk 
Self-raising Flour , Custard 
 Salt , Suet 
 Salt , Currants 
 Salt , Caster Sugar 
 Salt , Lemon 
 Salt , Orange 
 Salt , Milk 
 Salt , Custard 
 Suet , Currants 
 Suet , Caster Sugar 
 Suet , Lemon 
 Suet , Orange 
 Suet , Milk 
 Suet , Custard 
 Currants , Caster Sugar 
 Currants , Lemon 
 Currants , Orange 
 Currants , Milk 
 Currants , Custard 
 Caster Sugar , Lemon 
 Caster Sugar , Orange 
 Caster Sugar , Milk 
 Caster Sugar , Custard 
 Lemon , Orange 
 Lemon , Milk 
 Lemon , Custard 
 Orange , Milk 
 Orange , Custard 
 Milk , Custard 
Rapeseed Oil , Leek 
Rapeseed Oil , Courgettes 
Rapeseed Oil , Vegetable Stock 
Rapeseed Oil , Cannellini Beans 
Rapeseed Oil , Green Beans 
Rapeseed Oil , Tomatoes 
Rapeseed Oil , Garlic Clove 
Rapeseed Oil , Basil 
Rapeseed Oil , Parmesan 
 Leek , Courgettes 
 Leek , Vegetable Stock 
 Leek , Cannellini Beans 
 Leek , Green Beans 
 Leek , Tomatoes 
 Leek , Garlic Clove 
 Leek , Basil 
 Leek , Parmesan 
 Courgettes , Vegetable Stock 
 Courgettes , Cannellini Beans 
 Courgettes , Green Beans 
 Courgettes , Tomatoes 
 Courgettes , Garlic Clove 
 Courgettes , Basil 
 Courgettes , Parmesan 
 Vegetable Stock , Cannellini Beans 
 Vegetable Stock , Green Beans 
 Vegetable Stock , Tomatoes 
 Vegetable Stock , Garlic Clove 
 Vegetable Stock , Basil 
 Vegetable Stock , Parmesan 
 Cannellini Beans , Green Beans 
 Cannellini Beans , Tomatoes 
 Cannellini Beans , Garlic Clove 
 Cannellini Beans , Basil 
 Cannellini Beans , Parmesan 
 Green Beans , Tomatoes 
 Green Beans , Garlic Clove 
 Green Beans , Basil 
 Green Beans , Parmesan 
 Tomatoes , Garlic Clove 
 Tomatoes , Basil 
 Tomatoes , Parmesan 
 Garlic Clove , Basil 
 Garlic Clove , Parmesan 
 Basil , Parmesan 
Brown Sugar , Butter 
Brown Sugar , Eggs 
Brown Sugar , Vanilla Extract 
Brown Sugar , Salt 
Brown Sugar , Plain Flour 
Brown Sugar , Milk 
 Butter , Eggs 
 Butter , Vanilla Extract 
 Butter , Salt 
 Butter , Plain Flour 
 Butter , Milk 
 Eggs , Vanilla Extract 
 Eggs , Salt 
 Eggs , Plain Flour 
 Eggs , Milk 
 Vanilla Extract , Salt 
 Vanilla Extract , Plain Flour 
 Vanilla Extract , Milk 
 Salt , Plain Flour 
 Salt , Milk 
 Plain Flour , Milk 
Salt Cod , Ackee 
Salt Cod , Onion 
Salt Cod , Paprika 
Salt Cod , Curry Powder 
Salt Cod , Jerusalem Artichokes 
Salt Cod , Hotsauce 
Salt Cod , Red Pepper 
Salt Cod , Yellow Pepper 
Salt Cod , Tomatoes 
Salt Cod , Salt 
Salt Cod , Pepper 
Salt Cod , Self-raising Flour 
Salt Cod , Suet 
Salt Cod , Salt 
Salt Cod , Olive Oil 
 Ackee , Onion 
 Ackee , Paprika 
 Ackee , Curry Powder 
 Ackee , Jerusalem Artichokes 
 Ackee , Hotsauce 
 Ackee , Red Pepper 
 Ackee , Yellow Pepper 
 Ackee , Tomatoes 
 Ackee , Salt 
 Ackee , Pepper 
 Ackee , Self-raising Flour 
 Ackee , Suet 
 Ackee , Salt 
 Ackee , Olive Oil 
 Onion , Paprika 
 Onion , Curry Powder 
 Onion , Jerusalem Artichokes 
 Onion , Hotsauce 
 Onion , Red Pepper 
 Onion , Yellow Pepper 
 Onion , Tomatoes 
 Onion , Salt 
 Onion , Pepper 
 Onion , Self-raising Flour 
 Onion , Suet 
 Onion , Salt 
 Onion , Olive Oil 
 Paprika , Curry Powder 
 Paprika , Jerusalem Artichokes 
 Paprika , Hotsauce 
 Paprika , Red Pepper 
 Paprika , Yellow Pepper 
 Paprika , Tomatoes 
 Paprika , Salt 
 Paprika , Pepper 
 Paprika , Self-raising Flour 
 Paprika , Suet 
 Paprika , Salt 
 Paprika , Olive Oil 
 Curry Powder , Jerusalem Artichokes 
 Curry Powder , Hotsauce 
 Curry Powder , Red Pepper 
 Curry Powder , Yellow Pepper 
 Curry Powder , Tomatoes 
 Curry Powder , Salt 
 Curry Powder , Pepper 
 Curry Powder , Self-raising Flour 
 Curry Powder , Suet 
 Curry Powder , Salt 
 Curry Powder , Olive Oil 
 Jerusalem Artichokes , Hotsauce 
 Jerusalem Artichokes , Red Pepper 
 Jerusalem Artichokes , Yellow Pepper 
 Jerusalem Artichokes , Tomatoes 
 Jerusalem Artichokes , Salt 
 Jerusalem Artichokes , Pepper 
 Jerusalem Artichokes , Self-raising Flour 
 Jerusalem Artichokes , Suet 
 Jerusalem Artichokes , Salt 
 Jerusalem Artichokes , Olive Oil 
 Hotsauce , Red Pepper 
 Hotsauce , Yellow Pepper 
 Hotsauce , Tomatoes 
 Hotsauce , Salt 
 Hotsauce , Pepper 
 Hotsauce , Self-raising Flour 
 Hotsauce , Suet 
 Hotsauce , Salt 
 Hotsauce , Olive Oil 
 Red Pepper , Yellow Pepper 
 Red Pepper , Tomatoes 
 Red Pepper , Salt 
 Red Pepper , Pepper 
 Red Pepper , Self-raising Flour 
 Red Pepper , Suet 
 Red Pepper , Salt 
 Red Pepper , Olive Oil 
 Yellow Pepper , Tomatoes 
 Yellow Pepper , Salt 
 Yellow Pepper , Pepper 
 Yellow Pepper , Self-raising Flour 
 Yellow Pepper , Suet 
 Yellow Pepper , Salt 
 Yellow Pepper , Olive Oil 
 Tomatoes , Salt 
 Tomatoes , Pepper 
 Tomatoes , Self-raising Flour 
 Tomatoes , Suet 
 Tomatoes , Salt 
 Tomatoes , Olive Oil 
 Salt , Pepper 
 Salt , Self-raising Flour 
 Salt , Suet 
 Salt , Salt 
 Salt , Olive Oil 
 Pepper , Self-raising Flour 
 Pepper , Suet 
 Pepper , Salt 
 Pepper , Olive Oil 
 Self-raising Flour , Suet 
 Self-raising Flour , Salt 
 Self-raising Flour , Olive Oil 
 Suet , Salt 
 Suet , Olive Oil 
 Salt , Olive Oil 
Beef , Salt 
Beef , Sesame Seed Oil 
Beef , Pepper 
Beef , Egg White 
Beef , Starch 
Beef , Oil 
Beef , Ginger 
Beef , Garlic 
Beef , Onion 
Beef , Carrots 
Beef , Green Pepper 
Beef , Celery 
Beef , Mushrooms 
Beef , Cooking wine 
Beef , Water 
Beef , Oyster Sauce 
Beef , Hotsauce 
Beef , Sugar 
Beef , Soy Sauce 
 Salt , Sesame Seed Oil 
 Salt , Pepper 
 Salt , Egg White 
 Salt , Starch 
 Salt , Oil 
 Salt , Ginger 
 Salt , Garlic 
 Salt , Onion 
 Salt , Carrots 
 Salt , Green Pepper 
 Salt , Celery 
 Salt , Mushrooms 
 Salt , Cooking wine 
 Salt , Water 
 Salt , Oyster Sauce 
 Salt , Hotsauce 
 Salt , Sugar 
 Salt , Soy Sauce 
 Sesame Seed Oil , Pepper 
 Sesame Seed Oil , Egg White 
 Sesame Seed Oil , Starch 
 Sesame Seed Oil , Oil 
 Sesame Seed Oil , Ginger 
 Sesame Seed Oil , Garlic 
 Sesame Seed Oil , Onion 
 Sesame Seed Oil , Carrots 
 Sesame Seed Oil , Green Pepper 
 Sesame Seed Oil , Celery 
 Sesame Seed Oil , Mushrooms 
 Sesame Seed Oil , Cooking wine 
 Sesame Seed Oil , Water 
 Sesame Seed Oil , Oyster Sauce 
 Sesame Seed Oil , Hotsauce 
 Sesame Seed Oil , Sugar 
 Sesame Seed Oil , Soy Sauce 
 Pepper , Egg White 
 Pepper , Starch 
 Pepper , Oil 
 Pepper , Ginger 
 Pepper , Garlic 
 Pepper , Onion 
 Pepper , Carrots 
 Pepper , Green Pepper 
 Pepper , Celery 
 Pepper , Mushrooms 
 Pepper , Cooking wine 
 Pepper , Water 
 Pepper , Oyster Sauce 
 Pepper , Hotsauce 
 Pepper , Sugar 
 Pepper , Soy Sauce 
 Egg White , Starch 
 Egg White , Oil 
 Egg White , Ginger 
 Egg White , Garlic 
 Egg White , Onion 
 Egg White , Carrots 
 Egg White , Green Pepper 
 Egg White , Celery 
 Egg White , Mushrooms 
 Egg White , Cooking wine 
 Egg White , Water 
 Egg White , Oyster Sauce 
 Egg White , Hotsauce 
 Egg White , Sugar 
 Egg White , Soy Sauce 
 Starch , Oil 
 Starch , Ginger 
 Starch , Garlic 
 Starch , Onion 
 Starch , Carrots 
 Starch , Green Pepper 
 Starch , Celery 
 Starch , Mushrooms 
 Starch , Cooking wine 
 Starch , Water 
 Starch , Oyster Sauce 
 Starch , Hotsauce 
 Starch , Sugar 
 Starch , Soy Sauce 
 Oil , Ginger 
 Oil , Garlic 
 Oil , Onion 
 Oil , Carrots 
 Oil , Green Pepper 
 Oil , Celery 
 Oil , Mushrooms 
 Oil , Cooking wine 
 Oil , Water 
 Oil , Oyster Sauce 
 Oil , Hotsauce 
 Oil , Sugar 
 Oil , Soy Sauce 
 Ginger , Garlic 
 Ginger , Onion 
 Ginger , Carrots 
 Ginger , Green Pepper 
 Ginger , Celery 
 Ginger , Mushrooms 
 Ginger , Cooking wine 
 Ginger , Water 
 Ginger , Oyster Sauce 
 Ginger , Hotsauce 
 Ginger , Sugar 
 Ginger , Soy Sauce 
 Garlic , Onion 
 Garlic , Carrots 
 Garlic , Green Pepper 
 Garlic , Celery 
 Garlic , Mushrooms 
 Garlic , Cooking wine 
 Garlic , Water 
 Garlic , Oyster Sauce 
 Garlic , Hotsauce 
 Garlic , Sugar 
 Garlic , Soy Sauce 
 Onion , Carrots 
 Onion , Green Pepper 
 Onion , Celery 
 Onion , Mushrooms 
 Onion , Cooking wine 
 Onion , Water 
 Onion , Oyster Sauce 
 Onion , Hotsauce 
 Onion , Sugar 
 Onion , Soy Sauce 
 Carrots , Green Pepper 
 Carrots , Celery 
 Carrots , Mushrooms 
 Carrots , Cooking wine 
 Carrots , Water 
 Carrots , Oyster Sauce 
 Carrots , Hotsauce 
 Carrots , Sugar 
 Carrots , Soy Sauce 
 Green Pepper , Celery 
 Green Pepper , Mushrooms 
 Green Pepper , Cooking wine 
 Green Pepper , Water 
 Green Pepper , Oyster Sauce 
 Green Pepper , Hotsauce 
 Green Pepper , Sugar 
 Green Pepper , Soy Sauce 
 Celery , Mushrooms 
 Celery , Cooking wine 
 Celery , Water 
 Celery , Oyster Sauce 
 Celery , Hotsauce 
 Celery , Sugar 
 Celery , Soy Sauce 
 Mushrooms , Cooking wine 
 Mushrooms , Water 
 Mushrooms , Oyster Sauce 
 Mushrooms , Hotsauce 
 Mushrooms , Sugar 
 Mushrooms , Soy Sauce 
 Cooking wine , Water 
 Cooking wine , Oyster Sauce 
 Cooking wine , Hotsauce 
 Cooking wine , Sugar 
 Cooking wine , Soy Sauce 
 Water , Oyster Sauce 
 Water , Hotsauce 
 Water , Sugar 
 Water , Soy Sauce 
 Oyster Sauce , Hotsauce 
 Oyster Sauce , Sugar 
 Oyster Sauce , Soy Sauce 
 Hotsauce , Sugar 
 Hotsauce , Soy Sauce 
 Sugar , Soy Sauce 
Salmon , Avocado 
Salmon , Cucumber 
Salmon , Spinach 
Salmon , Mint 
Salmon , Lime 
Salmon , Honey 
Salmon , Olive Oil 
 Avocado , Cucumber 
 Avocado , Spinach 
 Avocado , Mint 
 Avocado , Lime 
 Avocado , Honey 
 Avocado , Olive Oil 
 Cucumber , Spinach 
 Cucumber , Mint 
 Cucumber , Lime 
 Cucumber , Honey 
 Cucumber , Olive Oil 
 Spinach , Mint 
 Spinach , Lime 
 Spinach , Honey 
 Spinach , Olive Oil 
 Mint , Lime 
 Mint , Honey 
 Mint , Olive Oil 
 Lime , Honey 
 Lime , Olive Oil 
 Honey , Olive Oil 
Olive Oil , Red Onions 
Olive Oil , Red Chilli 
Olive Oil , Garlic 
Olive Oil , Coriander 
Olive Oil , Cherry Tomatoes 
Olive Oil , Caster Sugar 
Olive Oil , Eggs 
Olive Oil , Feta 
 Red Onions , Red Chilli 
 Red Onions , Garlic 
 Red Onions , Coriander 
 Red Onions , Cherry Tomatoes 
 Red Onions , Caster Sugar 
 Red Onions , Eggs 
 Red Onions , Feta 
 Red Chilli , Garlic 
 Red Chilli , Coriander 
 Red Chilli , Cherry Tomatoes 
 Red Chilli , Caster Sugar 
 Red Chilli , Eggs 
 Red Chilli , Feta 
 Garlic , Coriander 
 Garlic , Cherry Tomatoes 
 Garlic , Caster Sugar 
 Garlic , Eggs 
 Garlic , Feta 
 Coriander , Cherry Tomatoes 
 Coriander , Caster Sugar 
 Coriander , Eggs 
 Coriander , Feta 
 Cherry Tomatoes , Caster Sugar 
 Cherry Tomatoes , Eggs 
 Cherry Tomatoes , Feta 
 Caster Sugar , Eggs 
 Caster Sugar , Feta 
 Eggs , Feta 
Potatoes , Bay Leaf 
Potatoes , Shallots 
Potatoes , Butter 
Potatoes , Kale 
Potatoes , Sausages 
Potatoes , Milk 
Potatoes , Nutmeg 
Potatoes , Salt 
Potatoes , Pepper 
 Bay Leaf , Shallots 
 Bay Leaf , Butter 
 Bay Leaf , Kale 
 Bay Leaf , Sausages 
 Bay Leaf , Milk 
 Bay Leaf , Nutmeg 
 Bay Leaf , Salt 
 Bay Leaf , Pepper 
 Shallots , Butter 
 Shallots , Kale 
 Shallots , Sausages 
 Shallots , Milk 
 Shallots , Nutmeg 
 Shallots , Salt 
 Shallots , Pepper 
 Butter , Kale 
 Butter , Sausages 
 Butter , Milk 
 Butter , Nutmeg 
 Butter , Salt 
 Butter , Pepper 
 Kale , Sausages 
 Kale , Milk 
 Kale , Nutmeg 
 Kale , Salt 
 Kale , Pepper 
 Sausages , Milk 
 Sausages , Nutmeg 
 Sausages , Salt 
 Sausages , Pepper 
 Milk , Nutmeg 
 Milk , Salt 
 Milk , Pepper 
 Nutmeg , Salt 
 Nutmeg , Pepper 
 Salt , Pepper 
Spaghetti , Egg Yolks 
Spaghetti , Salt 
Spaghetti , Bacon 
Spaghetti , Pecorino 
Spaghetti , Black Pepper 
 Egg Yolks , Salt 
 Egg Yolks , Bacon 
 Egg Yolks , Pecorino 
 Egg Yolks , Black Pepper 
 Salt , Bacon 
 Salt , Pecorino 
 Salt , Black Pepper 
 Bacon , Pecorino 
 Bacon , Black Pepper 
 Pecorino , Black Pepper 
Potatoes , Apples 
Potatoes , Garlic 
Potatoes , Lemon 
Potatoes , Pork 
Potatoes , Zucchini 
Potatoes , Chicken Stock 
Potatoes , Vegetable Oil 
Potatoes , Sugar 
Potatoes , Butter 
 Apples , Garlic 
 Apples , Lemon 
 Apples , Pork 
 Apples , Zucchini 
 Apples , Chicken Stock 
 Apples , Vegetable Oil 
 Apples , Sugar 
 Apples , Butter 
 Garlic , Lemon 
 Garlic , Pork 
 Garlic , Zucchini 
 Garlic , Chicken Stock 
 Garlic , Vegetable Oil 
 Garlic , Sugar 
 Garlic , Butter 
 Lemon , Pork 
 Lemon , Zucchini 
 Lemon , Chicken Stock 
 Lemon , Vegetable Oil 
 Lemon , Sugar 
 Lemon , Butter 
 Pork , Zucchini 
 Pork , Chicken Stock 
 Pork , Vegetable Oil 
 Pork , Sugar 
 Pork , Butter 
 Zucchini , Chicken Stock 
 Zucchini , Vegetable Oil 
 Zucchini , Sugar 
 Zucchini , Butter 
 Chicken Stock , Vegetable Oil 
 Chicken Stock , Sugar 
 Chicken Stock , Butter 
 Vegetable Oil , Sugar 
 Vegetable Oil , Butter 
 Sugar , Butter 
Tomatoes , Sugar 
Tomatoes , Olive Oil 
Tomatoes , Onion 
Tomatoes , Garlic Clove 
Tomatoes , Lamb 
Tomatoes , Cinnamon 
Tomatoes , Tomato Puree 
Tomatoes , Rice 
Tomatoes , Chicken Stock 
Tomatoes , Dill 
Tomatoes , Chopped Parsley 
Tomatoes , Mint 
 Sugar , Olive Oil 
 Sugar , Onion 
 Sugar , Garlic Clove 
 Sugar , Lamb 
 Sugar , Cinnamon 
 Sugar , Tomato Puree 
 Sugar , Rice 
 Sugar , Chicken Stock 
 Sugar , Dill 
 Sugar , Chopped Parsley 
 Sugar , Mint 
 Olive Oil , Onion 
 Olive Oil , Garlic Clove 
 Olive Oil , Lamb 
 Olive Oil , Cinnamon 
 Olive Oil , Tomato Puree 
 Olive Oil , Rice 
 Olive Oil , Chicken Stock 
 Olive Oil , Dill 
 Olive Oil , Chopped Parsley 
 Olive Oil , Mint 
 Onion , Garlic Clove 
 Onion , Lamb 
 Onion , Cinnamon 
 Onion , Tomato Puree 
 Onion , Rice 
 Onion , Chicken Stock 
 Onion , Dill 
 Onion , Chopped Parsley 
 Onion , Mint 
 Garlic Clove , Lamb 
 Garlic Clove , Cinnamon 
 Garlic Clove , Tomato Puree 
 Garlic Clove , Rice 
 Garlic Clove , Chicken Stock 
 Garlic Clove , Dill 
 Garlic Clove , Chopped Parsley 
 Garlic Clove , Mint 
 Lamb , Cinnamon 
 Lamb , Tomato Puree 
 Lamb , Rice 
 Lamb , Chicken Stock 
 Lamb , Dill 
 Lamb , Chopped Parsley 
 Lamb , Mint 
 Cinnamon , Tomato Puree 
 Cinnamon , Rice 
 Cinnamon , Chicken Stock 
 Cinnamon , Dill 
 Cinnamon , Chopped Parsley 
 Cinnamon , Mint 
 Tomato Puree , Rice 
 Tomato Puree , Chicken Stock 
 Tomato Puree , Dill 
 Tomato Puree , Chopped Parsley 
 Tomato Puree , Mint 
 Rice , Chicken Stock 
